"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","1057","html-keyboard-response","233","357127","0.0-3.0-1.108","gruja","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","234","357643","0.0-3.0-0.109","+","null","","","","","",""
"","1683","html-keyboard-response","235","359326","0.0-3.0-1.109","farcas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","236","359840","0.0-3.0-0.110","+","null","","","","","",""
"","1264","html-keyboard-response","237","361104","0.0-3.0-1.110","cenada","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","238","361616","0.0-3.0-0.111","+","null","","","","","",""
"","1003","html-keyboard-response","239","362619","0.0-3.0-1.111","preferir","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","240","363125","0.0-3.0-0.112","+","null","","","","","",""
"","2190","html-keyboard-response","241","365317","0.0-3.0-1.112","enxerido","s","a","noncog","word","S","exp","8"
"","null","html-keyboard-response","242","365819","0.0-3.0-0.113","+","null","","","","","",""
"","770","html-keyboard-response","243","366591","0.0-3.0-1.113","anjo","s","n","cog","word","S","exp","4"
"","null","html-keyboard-response","244","367098","0.0-3.0-0.114","+","null","","","","","",""
"","757","html-keyboard-response","245","367855","0.0-3.0-1.114","cinema","s","n","cog","word","S","exp","6"
"","null","html-keyboard-response","246","368357","0.0-3.0-0.115","+","null","","","","","",""
"","1325","html-keyboard-response","247","369683","0.0-3.0-1.115","sintonizar","s","v","noncog","word","S","exp","10"
"","null","html-keyboard-response","248","370187","0.0-3.0-0.116","+","null","","","","","",""
"","870","html-keyboard-response","249","371059","0.0-3.0-1.116","burtos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","250","371565","0.0-3.0-0.117","+","null","","","","","",""
"","865","html-keyboard-response","251","372431","0.0-3.0-1.117","carregar","s","v","noncog","word","S","exp","8"
"","null","html-keyboard-response","252","372943","0.0-3.0-0.118","+","null","","","","","",""
"","1189","html-keyboard-response","253","374133","0.0-3.0-1.118","cirado","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","254","374646","0.0-3.0-0.119","+","null","","","","","",""
"","680","html-keyboard-response","255","375327","0.0-3.0-1.119","jantar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","256","375832","0.0-3.0-0.120","+","null","","","","","",""
"","745","html-keyboard-response","257","376577","0.0-3.0-1.120","traduzir","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","258","377094","0.0-3.0-0.121","+","null","","","","","",""
"","1932","html-keyboard-response","259","379027","0.0-3.0-1.121","garastia","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","260","379533","0.0-3.0-0.122","+","null","","","","","",""
"","847","html-keyboard-response","261","380381","0.0-3.0-1.122","alfabeto","s","n","cog","word","S","exp","8"
"","null","html-keyboard-response","262","380884","0.0-3.0-0.123","+","null","","","","","",""
"","678","html-keyboard-response","263","381563","0.0-3.0-1.123","raspar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","264","382067","0.0-3.0-0.124","+","null","","","","","",""
"","2004","html-keyboard-response","265","384071","0.0-3.0-1.124","dencosto","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","266","384582","0.0-3.0-0.125","+","null","","","","","",""
"","557","html-keyboard-response","267","385141","0.0-3.0-1.125","nacional","s","a","cog","word","S","exp","8"
"","null","html-keyboard-response","268","385643","0.0-3.0-0.126","+","null","","","","","",""
"","2105","html-keyboard-response","269","387749","0.0-3.0-1.126","pneucania","s","null","noncog","pseudo","N","exp","null"
